Row ID,Order ID,Customer ID,Product ID,Product Name,Order Date,Ship Date,Ship Mode,Category,Customer Name,Segment,Sales,Quantity,Profit
1764,CA-2016-110254,ML-17755,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",04-Aug-16,08-Aug-16,Standard Class,Supplies,Max Ludwig,Home Office,35.06,2,10.518
1968,CA-2017-165841,DB-13210,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",21-Dec-17,28-Dec-17,Standard Class,Supplies,Dean Braden,Consumer,69.5,5,20.155
2094,CA-2015-149678,AW-10840,OFF-SU-10004498,Martin-Yale Premier Letter Opener,13-Apr-15,15-Apr-15,Second Class,Supplies,Anthony Witt,Consumer,12.88,1,0.3864
2141,CA-2014-159520,GT-14635,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,06-Jun-14,11-Jun-14,Standard Class,Supplies,Grant Thornton,Corporate,17.14,2,4.4564
2238,CA-2016-122322,RH-19510,OFF-SU-10000952,Fiskars Home & Office Scissors,15-Jul-16,21-Jul-16,Standard Class,Supplies,Rick Huthwaite,Home Office,44.4,5,12.432
2706,CA-2017-155873,AB-10255,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,16-Jun-17,21-Jun-17,Standard Class,Supplies,Alejandro Ballentine,Home Office,16.68,2,4.3368
2740,CA-2017-122707,EB-13750,OFF-SU-10000157,Compact Automatic Electric Letter Opener,16-Apr-17,18-Apr-17,First Class,Supplies,Edward Becker,Corporate,477.24,4,9.5448
2882,CA-2016-102932,SD-20485,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,19-Sep-16,23-Sep-16,Second Class,Supplies,Shirley Daniels,Home Office,27.93,3,8.0997
3102,CA-2017-119578,JG-15310,OFF-SU-10003505,Premier Electric Letter Opener,22-Dec-17,27-Dec-17,Second Class,Supplies,Jason Gross,Corporate,695.16,6,34.758
3118,CA-2016-150350,MS-17770,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,23-Aug-16,30-Aug-16,Standard Class,Supplies,Maxwell Schwartz,Consumer,15.88,4,0.1588
3281,CA-2014-102988,GM-14695,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,05-Apr-14,09-Apr-14,Second Class,Supplies,Greg Maxwell,Corporate,4164.05,5,83.281
3548,CA-2017-155292,RD-19810,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",30-Oct-17,01-Nov-17,First Class,Supplies,Ross DeVincentis,Home Office,35.06,2,10.518
3589,CA-2017-158729,AC-10450,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,19-Dec-17,21-Dec-17,First Class,Supplies,Amy Cox,Consumer,1665.62,2,33.3124
3718,CA-2016-142370,TP-21130,OFF-SU-10003002,Letter Slitter,19-Sep-16,23-Sep-16,Standard Class,Supplies,Theone Pippenger,Consumer,5.04,2,0.1512
3944,US-2016-142685,MG-17695,OFF-SU-10000157,Compact Automatic Electric Letter Opener,23-Jun-16,30-Jun-16,Standard Class,Supplies,Maureen Gnade,Consumer,835.17,7,16.7034
4598,US-2017-169502,MG-17650,OFF-SU-10004115,Acme Stainless Steel Office Snips,28-Aug-17,01-Sep-17,Standard Class,Supplies,Matthew Grinstein,Home Office,21.81,3,5.8887
4650,CA-2017-129357,KB-16585,OFF-SU-10004498,Martin-Yale Premier Letter Opener,14-May-17,19-May-17,Standard Class,Supplies,Ken Black,Corporate,64.4,5,1.932
4705,CA-2016-158435,AG-10900,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,17-May-16,18-May-16,First Class,Supplies,Arthur Gainer,Consumer,65.17,7,18.8993
4743,CA-2017-164364,CS-12355,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,12-Nov-17,16-Nov-17,Standard Class,Supplies,Christine Sundaresam,Consumer,27.93,3,8.0997
4778,CA-2016-101630,CK-12760,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,19-Feb-16,23-Feb-16,Second Class,Supplies,Cyma Kinney,Corporate,25.71,3,6.6846
5002,CA-2016-136126,EH-14125,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",24-May-16,24-May-16,Same Day,Supplies,Eugene Hildebrand,Home Office,69.5,5,20.155
5242,CA-2016-110730,CM-11815,OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,23-Sep-16,26-Sep-16,Second Class,Supplies,Candace McMahon,Corporate,13.68,2,3.6936
5449,US-2014-119081,TA-21385,OFF-SU-10000157,Compact Automatic Electric Letter Opener,12-Sep-14,19-Sep-14,Standard Class,Supplies,Tom Ashbrook,Home Office,357.93,3,7.1586
5453,CA-2016-140613,KN-16705,OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",22-Jul-16,29-Jul-16,Standard Class,Supplies,Kristina Nunn,Home Office,86.2,5,24.998
5598,CA-2017-151176,SV-20785,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,13-Feb-17,20-Feb-17,Standard Class,Supplies,Stewart Visinsky,Consumer,25.02,3,6.5052
5706,CA-2014-155593,RP-19390,OFF-SU-10002522,Acme Kleen Earth Office Shears,03-Nov-14,08-Nov-14,Standard Class,Supplies,Resi Pölking,Consumer,11.64,3,3.3756
5734,CA-2017-143574,DR-12880,OFF-SU-10002537,Acme Box Cutter Scissors,29-Jun-17,02-Jul-17,First Class,Supplies,Dan Reichenbach,Corporate,30.69,3,7.9794
5913,CA-2014-120432,DW-13585,OFF-SU-10004661,Acme Titanium Bonded Scissors,24-Aug-14,26-Aug-14,Second Class,Supplies,Dorothy Wardle,Corporate,25.5,3,6.63
6244,CA-2016-165561,CR-12580,OFF-SU-10004782,"Elite 5"" Scissors",24-Nov-16,28-Nov-16,Standard Class,Supplies,Clay Rozendal,Home Office,25.35,3,7.605
6419,CA-2016-140130,HW-14935,OFF-SU-10001218,Fiskars Softgrip Scissors,31-Oct-16,05-Nov-16,Standard Class,Supplies,Helen Wasserman,Corporate,21.96,2,6.1488
6590,CA-2017-104731,AM-10705,OFF-SU-10003505,Premier Electric Letter Opener,21-Jul-17,27-Jul-17,Standard Class,Supplies,Anne McFarland,Consumer,231.72,2,11.586
6621,US-2017-167402,CP-12085,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,13-Jan-17,18-Jan-17,Second Class,Supplies,Cathy Prescott,Corporate,4164.05,5,83.281
6669,CA-2017-122175,CA-12775,OFF-SU-10004661,Acme Titanium Bonded Scissors,12-May-17,14-May-17,Second Class,Supplies,Cynthia Arntzen,Consumer,17,2,4.42
6896,CA-2017-164756,SS-20140,OFF-SU-10004261,"Fiskars 8"" Scissors, 2/Pack",18-Sep-17,22-Sep-17,Standard Class,Supplies,Saphhira Shifley,Corporate,34.48,2,9.9992
6919,CA-2016-105473,BM-11785,OFF-SU-10003567,Stiletto Hand Letter Openers,16-Apr-16,18-Apr-16,Second Class,Supplies,Bryan Mills,Consumer,28.8,3,0.864
7001,CA-2017-123687,KC-16675,OFF-SU-10004498,Martin-Yale Premier Letter Opener,26-May-17,29-May-17,First Class,Supplies,Kimberly Carter,Corporate,25.76,2,0.7728
7383,CA-2016-105732,AG-10270,OFF-SU-10004782,"Elite 5"" Scissors",13-Sep-16,18-Sep-16,Standard Class,Supplies,Alejandro Grove,Consumer,16.9,2,5.07
7700,CA-2017-151799,BF-11170,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,14-Dec-17,18-Dec-17,Standard Class,Supplies,Ben Ferrer,Home Office,25.71,3,6.6846
8428,CA-2017-167017,DC-12850,OFF-SU-10001935,Staple remover,23-Nov-17,25-Nov-17,First Class,Supplies,Dan Campbell,Consumer,4.36,2,0.1744
8499,CA-2014-169061,AB-10150,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,05-Mar-14,08-Mar-14,Second Class,Supplies,Aimee Bixby,Consumer,18.62,2,5.3998
8653,CA-2014-142769,RP-19390,OFF-SU-10001574,Acme Value Line Scissors,13-Sep-14,13-Sep-14,Same Day,Supplies,Resi Pölking,Consumer,7.3,2,2.19
8682,CA-2016-143805,JD-15895,OFF-SU-10004664,Acme Softgrip Scissors,01-Dec-16,03-Dec-16,Second Class,Supplies,Jonathan Doherty,Corporate,40.7,5,11.803
8732,CA-2015-111017,SC-20695,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",31-Jul-15,06-Aug-15,Standard Class,Supplies,Steve Chapman,Corporate,52.59,3,15.777
9261,CA-2017-167976,JL-15505,OFF-SU-10004661,Acme Titanium Bonded Scissors,11-Nov-17,14-Nov-17,Second Class,Supplies,Jeremy Lonsdale,Consumer,25.5,3,6.63
9375,CA-2016-149671,KB-16600,OFF-SU-10002537,Acme Box Cutter Scissors,05-Jun-16,09-Jun-16,Standard Class,Supplies,Ken Brennan,Corporate,61.38,6,15.9588
9603,CA-2014-130155,TD-20995,OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,19-May-14,22-May-14,First Class,Supplies,Tamara Dahlen,Consumer,34.2,5,9.234
9729,CA-2017-167395,KM-16720,OFF-SU-10001935,Staple remover,02-Dec-17,04-Dec-17,First Class,Supplies,Kunst Miller,Consumer,4.36,2,0.1744
9764,CA-2014-121762,ML-17395,OFF-SU-10000157,Compact Automatic Electric Letter Opener,14-Feb-14,18-Feb-14,Standard Class,Supplies,Marina Lichtenstein,Corporate,238.62,2,4.7724
9959,US-2014-143287,KN-16705,OFF-SU-10001574,Acme Value Line Scissors,11-Nov-14,17-Nov-14,Standard Class,Supplies,Kristina Nunn,Home Office,7.3,2,2.19
9986,CA-2015-100251,DV-13465,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",17-May-15,23-May-15,Standard Class,Supplies,Dianna Vittorini,Consumer,55.6,4,16.124
46,CA-2016-118255,ON-18715,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,11-Mar-16,13-Mar-16,First Class,Binders,Odella Nelson,Corporate,17.46,2,8.2062
81,CA-2016-127208,SC-20770,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,12-Jun-16,15-Jun-16,First Class,Binders,Stewart Carmichael,Corporate,16.74,3,8.0352
95,CA-2015-149587,KB-16315,OFF-BI-10002852,Ibico Standard Transparent Covers,31-Jan-15,05-Feb-15,Second Class,Binders,Karl Braun,Consumer,32.96,2,16.1504
121,CA-2016-103730,SC-20725,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,12-Jun-16,15-Jun-16,First Class,Binders,Steven Cartwright,Consumer,30.84,4,13.878
367,CA-2016-155516,MK-17905,OFF-BI-10002412,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,21-Oct-16,21-Oct-16,Same Day,Binders,Michael Kennedy,Corporate,23.2,4,10.44
427,CA-2017-149160,JM-15265,OFF-BI-10001543,GBC VeloBinder Manual Binding System,23-Nov-17,26-Nov-17,Second Class,Binders,Janet Molinari,Corporate,287.92,8,138.2016
535,CA-2016-168753,RL-19615,OFF-BI-10002557,Presstex Flexible Ring Binders,29-May-16,01-Jun-16,Second Class,Binders,Rob Lucas,Consumer,22.75,5,11.375
767,CA-2014-162775,CS-12250,OFF-BI-10004187,3-ring staple pack,13-Jan-14,15-Jan-14,Second Class,Binders,Chris Selesnick,Corporate,5.64,3,2.7072
1141,CA-2016-152170,FH-14275,OFF-BI-10002072,Cardinal Slant-D Ring Binders,12-Nov-16,15-Nov-16,Second Class,Binders,Frank Hawley,Corporate,17.38,2,8.69
1149,CA-2015-112452,NC-18340,OFF-BI-10003350,Acco Expandable Hanging Binders,04-Apr-15,04-Apr-15,Same Day,Binders,Nat Carroll,Consumer,12.76,2,5.8696
1157,CA-2014-136567,PS-19045,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,20-Dec-14,21-Dec-14,First Class,Binders,Penelope Sewall,Home Office,62.31,3,29.2857
1432,CA-2014-120768,IM-15070,OFF-BI-10001191,Canvas Sectional Post Binders,19-Dec-14,21-Dec-14,Second Class,Binders,Irene Maddox,Consumer,152.76,6,74.8524
1440,CA-2017-122735,BD-11320,OFF-BI-10004364,Storex Dura Pro Binders,12-Apr-17,15-Apr-17,Second Class,Binders,Bill Donatelli,Consumer,29.7,5,13.365
1453,CA-2016-133711,MC-17425,OFF-BI-10000666,Surelock Post Binders,26-Nov-16,29-Nov-16,First Class,Binders,Mark Cousins,Corporate,91.68,3,45.84
1454,CA-2016-133711,MC-17425,OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,26-Nov-16,29-Nov-16,First Class,Binders,Mark Cousins,Corporate,33.75,5,16.875
1509,CA-2017-108294,LS-16975,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,10-Dec-17,10-Dec-17,Same Day,Binders,Lindsay Shagiari,Home Office,34.5,3,15.525
1541,CA-2017-121888,CL-11890,OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,15-Sep-17,17-Sep-17,Second Class,Binders,Carl Ludwig,Consumer,242.48,7,116.3904
1696,CA-2015-156335,PO-19195,OFF-BI-10003314,Tuff Stuff Recycled Round Ring Binders,25-Sep-15,28-Sep-15,Second Class,Binders,Phillina Ober,Home Office,14.46,3,7.0854
1897,CA-2017-141789,AC-10450,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,03-Oct-17,06-Oct-17,First Class,Binders,Amy Cox,Consumer,1793.98,2,843.1706
1959,CA-2017-110905,RW-19690,OFF-BI-10003669,3M Organizer Strips,10-Sep-17,15-Sep-17,Second Class,Binders,Robert Waldorf,Consumer,16.2,3,7.776
1963,CA-2017-110905,RW-19690,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,10-Sep-17,15-Sep-17,Second Class,Binders,Robert Waldorf,Consumer,13.71,3,6.5808
1982,CA-2015-119592,MM-18280,OFF-BI-10004187,3-ring staple pack,14-Dec-15,16-Dec-15,Second Class,Binders,Muhammed MacIntyre,Corporate,3.76,2,1.8048
2023,CA-2016-168354,RH-19510,OFF-BI-10004826,JM Magazine Binder,19-Sep-16,21-Sep-16,First Class,Binders,Rick Huthwaite,Home Office,49.53,3,23.7744
2211,CA-2014-125556,ML-17410,OFF-BI-10003460,Acco 3-Hole Punch,14-Nov-14,16-Nov-14,Second Class,Binders,Maris LaWare,Consumer,43.8,10,21.024
2266,CA-2016-131065,AA-10375,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",14-Nov-16,16-Nov-16,Second Class,Binders,Allen Armold,Consumer,8.26,2,3.8822
2322,CA-2015-109470,KC-16255,OFF-BI-10004492,Tuf-Vin Binders,31-Dec-15,03-Jan-16,Second Class,Binders,Karen Carlisle,Corporate,94.74,3,44.5278
2323,CA-2015-109470,KC-16255,OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",31-Dec-15,03-Jan-16,Second Class,Binders,Karen Carlisle,Corporate,60.64,4,27.8944
2324,CA-2015-109470,KC-16255,OFF-BI-10003707,Aluminum Screw Posts,31-Dec-15,03-Jan-16,Second Class,Binders,Karen Carlisle,Corporate,76.3,5,38.15
2325,CA-2015-109470,KC-16255,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,31-Dec-15,03-Jan-16,Second Class,Binders,Karen Carlisle,Corporate,364.8,12,167.808
2594,CA-2017-128300,RS-19765,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",24-Nov-17,26-Nov-17,Second Class,Binders,Roland Schwarz,Corporate,327.84,8,157.3632
2647,CA-2014-131002,TB-21400,OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",07-Sep-14,12-Sep-14,Second Class,Binders,Tom Boeckenhauer,Consumer,42.81,3,20.1207
2663,CA-2017-159604,CL-12700,OFF-BI-10003460,Acco 3-Hole Punch,14-Apr-17,15-Apr-17,First Class,Binders,Craig Leslie,Home Office,8.76,2,4.2048
2835,CA-2017-134649,CA-11965,OFF-BI-10001890,Avery Poly Binder Pockets,26-Jan-17,31-Jan-17,Second Class,Binders,Carol Adams,Corporate,7.16,2,3.4368
2881,CA-2016-102932,SD-20485,OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,19-Sep-16,23-Sep-16,Second Class,Binders,Shirley Daniels,Home Office,25.44,6,12.72
2892,CA-2014-142727,HG-14845,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,29-Apr-14,01-May-14,Second Class,Binders,Harry Greene,Consumer,17.94,3,8.6112
2916,CA-2015-134747,DL-12925,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,12-Oct-15,17-Oct-15,Second Class,Binders,Daniel Lacy,Consumer,12.56,2,5.652
3055,CA-2016-128517,SW-20350,OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,09-Apr-16,14-Apr-16,Second Class,Binders,Sean Wendt,Home Office,5.28,2,2.4288
3171,CA-2017-107461,PK-19075,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,21-Dec-17,26-Dec-17,Second Class,Binders,Pete Kriz,Consumer,23.88,6,11.2236
3182,CA-2017-152912,BM-11650,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,09-Nov-17,12-Nov-17,Second Class,Binders,Brian Moss,Corporate,9.64,2,4.4344
3347,CA-2016-145982,TB-21055,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",27-Aug-16,01-Sep-16,Second Class,Binders,Ted Butterfield,Consumer,29,5,13.92
3417,CA-2016-116540,SS-20590,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",02-Sep-16,02-Sep-16,Same Day,Binders,Sonia Sunley,Consumer,8.26,2,3.8822
3454,CA-2015-153325,ST-20530,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",01-Mar-15,02-Mar-15,Second Class,Binders,Shui Tom,Consumer,58.72,4,27.0112
3477,CA-2016-144911,RW-19630,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,27-Nov-16,30-Nov-16,First Class,Binders,Rob Williams,Corporate,152,5,69.92
3528,CA-2017-148922,SU-20665,OFF-BI-10003476,Avery Metallic Poly Binders,10-Dec-17,15-Dec-17,Second Class,Binders,Stephanie Ulpright,Home Office,45.84,8,22.0032
3653,CA-2017-109960,DB-13210,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,09-Dec-17,11-Dec-17,Second Class,Binders,Dean Braden,Consumer,33.72,4,15.5112
3738,CA-2016-115476,VM-21835,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",17-Mar-16,17-Mar-16,Same Day,Binders,Vivian Mathis,Consumer,32.54,2,15.9446
3764,CA-2016-156251,TS-21160,OFF-BI-10003529,Avery Round Ring Poly Binders,13-Aug-16,18-Aug-16,Second Class,Binders,Theresa Swint,Corporate,8.52,3,4.1748
3849,CA-2017-161053,JE-15745,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,22-Sep-17,23-Sep-17,First Class,Binders,Joel Eaton,Consumer,691.96,4,318.3016
4077,CA-2015-100685,SM-20950,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,19-Dec-15,21-Dec-15,Second Class,Binders,Suzanne McNair,Corporate,7.04,2,3.3088
4173,CA-2016-152163,JF-15355,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",01-Jul-16,01-Jul-16,Same Day,Binders,Jay Fein,Consumer,14.2,2,6.532
4175,CA-2016-152163,JF-15355,OFF-BI-10003364,Binding Machine Supplies,01-Jul-16,01-Jul-16,Same Day,Binders,Jay Fein,Consumer,58.34,2,28.0032
4207,CA-2014-145387,AM-10705,OFF-BI-10004001,GBC Recycled VeloBinder Covers,31-Oct-14,02-Nov-14,Second Class,Binders,Anne McFarland,Consumer,34.08,2,15.6768
4249,CA-2016-157336,SJ-20500,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",01-Dec-16,05-Dec-16,Second Class,Binders,Shirley Jackson,Consumer,88.08,6,40.5168
4284,CA-2014-103100,AB-10105,OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,20-Dec-14,23-Dec-14,First Class,Binders,Adrian Barton,Consumer,1103.97,3,496.7865
4418,CA-2017-112900,KL-16645,OFF-BI-10002867,GBC Recycled Regency Composition Covers,09-Apr-17,12-Apr-17,Second Class,Binders,Ken Lonsdale,Consumer,478.24,8,219.9904
4426,CA-2017-159464,TB-21355,OFF-BI-10000315,Poly Designer Cover & Back,18-May-17,19-May-17,First Class,Binders,Todd Boyes,Corporate,113.94,6,54.6912
4555,CA-2016-101448,EB-13930,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,27-Feb-16,01-Mar-16,Second Class,Binders,Eric Barreto,Consumer,56.82,3,28.41
4572,US-2015-152128,NM-18445,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,25-May-15,27-May-15,Second Class,Binders,Nathan Mautz,Home Office,127.96,2,60.1412
4612,CA-2016-109407,HG-14965,OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,24-Jan-16,26-Jan-16,Second Class,Binders,Henry Goldwyn,Corporate,31.36,4,15.68
4695,US-2015-138121,JL-15835,OFF-BI-10000320,GBC Plastic Binding Combs,17-Dec-15,17-Dec-15,Same Day,Binders,John Lee,Consumer,29.52,4,14.4648
4746,CA-2017-168123,JD-16060,OFF-BI-10001071,GBC ProClick Punch Binding System,05-Mar-17,05-Mar-17,Same Day,Binders,Julia Dunbar,Consumer,127.96,2,62.7004
4747,CA-2017-168123,JD-16060,OFF-BI-10001097,Avery Hole Reinforcements,05-Mar-17,05-Mar-17,Same Day,Binders,Julia Dunbar,Consumer,18.69,3,9.1581
4906,US-2014-146353,JE-15610,OFF-BI-10003476,Avery Metallic Poly Binders,14-Oct-14,16-Oct-14,Second Class,Binders,Jim Epp,Corporate,22.92,4,11.0016
5041,CA-2015-136469,TS-21370,OFF-BI-10004492,Tuf-Vin Binders,11-Jul-15,12-Jul-15,First Class,Binders,Todd Sumrall,Corporate,221.06,7,103.8982
5155,US-2015-124219,KW-16570,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",07-Aug-15,08-Aug-15,First Class,Binders,Kelly Williams,Consumer,28.4,4,13.064
5183,CA-2017-108749,DJ-13510,OFF-BI-10003707,Aluminum Screw Posts,12-Sep-17,15-Sep-17,First Class,Binders,Don Jones,Corporate,45.78,3,22.89
5185,CA-2017-163335,AG-10675,OFF-BI-10002827,Avery Durable Poly Binders,24-Sep-17,27-Sep-17,First Class,Binders,Anna Gayman,Consumer,38.71,7,17.8066
5196,CA-2014-101560,CS-12250,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",28-Nov-14,01-Dec-14,Second Class,Binders,Chris Selesnick,Corporate,45.66,3,22.3734
5224,CA-2017-117401,PP-18955,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",18-May-17,22-May-17,Second Class,Binders,Paul Prost,Home Office,43.19,7,20.7312
5244,CA-2016-149454,KM-16375,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",25-Jul-16,26-Jul-16,First Class,Binders,Katherine Murray,Home Office,10.44,1,4.8024
5354,US-2016-101616,CY-12745,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,03-Sep-16,06-Sep-16,First Class,Binders,Craig Yedwab,Corporate,87.28,8,41.0216
5418,CA-2014-132542,AM-10360,OFF-BI-10004099,GBC VeloBinder Strips,06-Oct-14,08-Oct-14,Second Class,Binders,Alice McCarthy,Corporate,15.36,2,7.68
5536,US-2016-167472,CK-12595,OFF-BI-10001721,Trimflex Flexible Post Binders,06-Jun-16,07-Jun-16,First Class,Binders,Clytie Kelty,Consumer,64.14,3,30.7872
5537,US-2016-167472,CK-12595,OFF-BI-10000591,Avery Binder Labels,06-Jun-16,07-Jun-16,First Class,Binders,Clytie Kelty,Consumer,11.67,3,5.6016
5562,CA-2017-133263,JE-15610,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,31-Mar-17,02-Apr-17,Second Class,Binders,Jim Epp,Corporate,34.54,1,17.27
5564,CA-2017-133263,JE-15610,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,31-Mar-17,02-Apr-17,Second Class,Binders,Jim Epp,Corporate,64.12,4,30.7776
5593,CA-2014-164742,ML-17395,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,13-Oct-14,18-Oct-14,Second Class,Binders,Marina Lichtenstein,Corporate,18.94,1,9.47
5635,CA-2015-134943,SU-20665,OFF-BI-10000666,Surelock Post Binders,05-Dec-15,06-Dec-15,First Class,Binders,Stephanie Ulpright,Home Office,152.8,5,76.4
5874,CA-2017-133095,EH-14005,OFF-BI-10002353,GBC VeloBind Cover Sets,04-Jun-17,04-Jun-17,Same Day,Binders,Erica Hernandez,Home Office,108.08,7,54.04
5875,CA-2017-133095,EH-14005,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,04-Jun-17,04-Jun-17,Same Day,Binders,Erica Hernandez,Home Office,9.54,3,4.3884
5890,CA-2016-166625,JM-15580,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,14-Apr-16,17-Apr-16,First Class,Binders,Jill Matthias,Consumer,25.06,2,11.7782
5948,CA-2015-115924,BE-11455,OFF-BI-10004040,Wilson Jones Impact Binders,14-Sep-15,18-Sep-15,Second Class,Binders,Brad Eason,Home Office,25.9,5,12.691
5952,CA-2017-161046,CB-12535,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,05-Mar-17,05-Mar-17,Same Day,Binders,Claudia Bergmann,Corporate,234.36,6,112.4928
6260,CA-2015-150441,RA-19285,OFF-BI-10003529,Avery Round Ring Poly Binders,13-Aug-15,17-Aug-15,Second Class,Binders,Ralph Arnett,Consumer,11.36,4,5.5664
6265,US-2016-115952,JH-15910,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,06-Oct-16,06-Oct-16,Same Day,Binders,Jonathan Howell,Consumer,28.85,5,14.425
6269,CA-2015-115392,RM-19675,OFF-BI-10000829,Avery Non-Stick Binders,01-Oct-15,04-Oct-15,Second Class,Binders,Robert Marley,Home Office,22.45,5,10.327
6344,CA-2015-146255,EM-14140,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",07-Mar-15,10-Mar-15,First Class,Binders,Eugene Moren,Home Office,30.44,2,14.9156
